0.10065816358878626; 20.74478639432987
0.12580998185511133; 19.924792746182437
0.16142738365892426; 19.13721155918167
0.20176382605205678; 19.583364968140476
0.2521792807419642; 20.625610035792132
0.31519222687186016; 20.272173174742246
0.39915318694156343; 20.38930734795795
0.4988910329387568; 20.507118331420724
0.631785712834315; 20.74478639432987
0.7896522868499732; 20.625610035792132
1; 20.625610035792132
1.2831047368310688; 20.625610035792132
1.5828151534383443; 20.625610035792132
1.9783188827841642; 20.625610035792132
2.5053038099540497; 20.625610035792132
3.172667073438153; 20.74478639432987
3.965432834362088; 20.74478639432987
5.021745520652798; 20.507118331420724
6.359438963553448; 20.507118331420724
7.948494906800378; 20.98520892069967
10.065816358878637; 20.98520892069967
12.41701180521656; 20.74478639432987
16.142738365892427; 20.74478639432987
100; 20.155711923578313
164.63577656783298; 19.35900303311024
267.5164097969399; 18.701222535385963
434.68698604011; 17.552791076586555
688.0291485067289; 16.38023786950477
1132.742131657102; 15.110884804488173
1792.9214109249115; 13.701026003348577
2990.7731687213327; 11.863121180875336
4611.239335315948; 10.390804475472645
7896.522868499733; 8.945258265180772
12175.031274276043; 7.612586933543128
20044.457285780856; 6.404235837540765
